Spread/2 as a percentage of the price. 
 Date, Symbol, Spread(c) 
2015-07-02, SIEB, 0.02025719545014079
2015-07-02, PENN, 0.0
2015-07-02, CWCO, 0.0
2015-07-02, SIMO, 0.01699772652854823
2015-07-02, TOPS, 0.021035136743393957
2015-07-02, NBN, 0.00930362691826686
2015-07-02, SAVE, 0.0
2015-07-02, VOXX, 0.01743213593682071
2015-07-02, FORR, 0.010547922249054816
2015-07-02, EXPO, 0.014424277156417684
2015-07-02, USLM, 0.007477124419711882
2015-07-02, VTWG, 0.005432056359162079
2015-07-02, DFVS, 0.010231049453341573
2015-07-02, FCFS, 0.009967658857322691
2015-07-02, IVAC, 0.0
2015-07-02, EWZS, 0.0
2015-07-02, HALL, 0.014196323339304854
2015-07-02, OTEL, 0.0
2015-07-02, SONA, 0.008270459672251668
2015-07-02, HBP, 0.006764124121153824
2015-07-02, QUMU, 0.0
2015-07-02, MIND, 0.023792403003449016
2015-07-02, ICCC, 0.0318729517257672
2015-07-02, SCZ, 0.0
2015-07-02, HOLI, 0.0
2015-07-02, JCTCF, 0.031940143481524914
2015-07-02, NVAX, 0.014990615669175734
2015-07-02, ACWX, 0.0
2015-07-02, SOXX, 0.0038619474694021987
2015-07-02, EDSA, 0.03811392254868138
2015-07-02, CMPR, 0.01828618561649094
2015-07-02, TRS, 0.0056794235904694575
2015-07-02, BPOPN, 0.0
2015-07-02, PLXS, 0.005426625887107863
2015-07-02, OZK, 0.01197328908250057
2015-07-02, GALT, 0.053754822405965304
2015-07-02, UNTY, 0.009371112527409388
2015-07-02, STND, 0.010039100273837035
2015-07-02, ARLP, 0.0
2015-07-02, ONCY, 0.03746585824009272
2015-07-02, ARTW, 0.01569407251149276
2015-07-10, FIBK, 0.0
2015-07-10, ASRVP, 0.018225994887327977
2015-07-10, MBB, 0.001963023662201413
2015-07-10, SEIC, 0.0
2015-07-10, RDCM, 0.0
2015-07-10, BREW, 0.0
2015-07-10, OESX, 0.033933506465255586
2015-07-10, BBH, 0.0
2015-07-10, ATNI, 0.0
2015-07-10, SIEB, 0.0219746348991723
2015-07-10, PENN, 0.0
2015-07-10, CWCO, 0.0
2015-07-10, SIMO, 0.016369338846228328
2015-07-10, TOPS, 0.01919827640301207
2015-07-10, NBN, 0.009333545127345242
2015-07-10, SAVE, 0.0
2015-07-10, VOXX, 0.018572618413762426
2015-07-10, FORR, 0.010705325816951038
2015-07-10, EXPO, 0.015447790704982532
2015-07-10, USLM, 0.006633591404821834
2015-07-10, VTWG, 0.006166909990076676
2015-07-10, DFVS, 0.009477547269496435
2015-07-10, FCFS, 0.010412750020776145
2015-07-10, IVAC, 0.0
2015-07-10, EWZS, 0.0
2015-07-10, HALL, 0.014217367778875353
2015-07-10, OTEL, 0.0
2015-07-10, SONA, 0.008389845583239644
2015-07-10, HBP, 0.006069949982288827
2015-07-10, QUMU, 0.0
2015-07-10, MIND, 0.02558792567155704
2015-07-10, ICCC, 0.03166723422084647
2015-07-10, SCZ, 0.0
2015-07-10, HOLI, 0.0
2015-07-10, JCTCF, 0.032775694098140455
2015-07-10, NVAX, 0.015563637338978382
2015-07-10, ACWX, 0.0
2015-07-10, SOXX, 0.0030617169245769115
2015-07-10, EDSA, 0.038137993584368625
2015-07-10, CMPR, 0.018513637647390658
2015-07-10, TRS, 0.0
2015-07-10, BPOPN, 0.0
2015-07-10, PLXS, 0.0037433470901726564
2015-07-10, OZK, 0.011147499652307592
2015-07-10, GALT, 0.05331943206366566
2015-07-10, UNTY, 0.0093463798153481
2015-07-10, STND, 0.010059798565147804
2015-07-10, ARLP, 0.0
2015-07-10, ONCY, 0.036678561061283615
2015-07-10, ARTW, 0.015522568476139578
2015-07-17, FIBK, 0.0
2015-07-17, ASRVP, 0.017846042897766805
2015-07-17, MBB, 0.0020522309020771902
2015-07-17, SEIC, 0.0033423026264430126
2015-07-17, RDCM, 0.0
2015-07-17, BREW, 0.0
2015-07-17, OESX, 0.0338300244754595
2015-07-17, BBH, 0.0
2015-07-17, ATNI, 0.0
2015-07-17, SIEB, 0.02134224712804794
2015-07-17, PENN, 0.0
2015-07-17, CWCO, 0.0
2015-07-17, SIMO, 0.01566015433050028
2015-07-17, TOPS, 0.017089822547505136
2015-07-17, NBN, 0.009159993455503616
2015-07-17, SAVE, 0.0034162494848825726
2015-07-17, VOXX, 0.020059540582157597
2015-07-17, FORR, 0.01075353220853794
2015-07-17, EXPO, 0.015075391777082055
2015-07-17, USLM, 0.009263990136692515
2015-07-17, VTWG, 0.006202626555647091
2015-07-17, DFVS, 0.010005372084952995
2015-07-17, FCFS, 0.012740046462034678
2015-07-17, IVAC, 0.0
2015-07-17, EWZS, 0.0
2015-07-17, HALL, 0.014190269214899652
2015-07-17, OTEL, 0.0
2015-07-17, SONA, 0.008131643779917819
2015-07-17, HBP, 0.005125533348456493
2015-07-17, QUMU, 0.0
2015-07-17, MIND, 0.025539066418367274
2015-07-17, ICCC, 0.03221280208511512
2015-07-17, SCZ, 0.0
2015-07-17, HOLI, 0.0
2015-07-17, JCTCF, 0.03093227039434354
2015-07-17, NVAX, 0.015812057285588498
2015-07-17, ACWX, 0.0
2015-07-17, SOXX, 0.003326643261870911
2015-07-17, EDSA, 0.0356795455043203
2015-07-17, CMPR, 0.018758121017987423
2015-07-17, TRS, 0.0
2015-07-17, BPOPN, 0.0
2015-07-17, PLXS, 0.0
2015-07-17, OZK, 0.01063170140545323
2015-07-17, GALT, 0.0538573874786442
2015-07-17, UNTY, 0.00933408250693615
2015-07-17, STND, 0.010029032225036956
2015-07-17, ARLP, 0.0
2015-07-17, ONCY, 0.035091962092367396
2015-07-17, ARTW, 0.015613523228552584
2015-07-24, FIBK, 0.004966998920638269
2015-07-24, ASRVP, 0.01775329523354062
2015-07-24, MBB, 0.002025201306833238
2015-07-24, SEIC, 0.0032102565034583114
2015-07-24, RDCM, 0.014364375205381114
2015-07-24, BREW, 0.0
2015-07-24, OESX, 0.033771119080504376
2015-07-24, BBH, 0.0027343137682338163
2015-07-24, ATNI, 0.0
2015-07-24, SIEB, 0.02104359324479694
2015-07-24, PENN, 0.0
2015-07-24, CWCO, 0.0
2015-07-24, SIMO, 0.015238778502965745
2015-07-24, TOPS, 0.024118914726666406
2015-07-24, NBN, 0.009147416050554032
2015-07-24, SAVE, 0.004023950633712981
2015-07-24, VOXX, 0.021190529021659885
2015-07-24, FORR, 0.011137658069098557
2015-07-24, EXPO, 0.014645164902986587
2015-07-24, USLM, 0.009938311629226993
2015-07-24, VTWG, 0.006630914832119801
2015-07-24, DFVS, 0.009786485475936184
2015-07-24, FCFS, 0.010427104392973311
2015-07-24, IVAC, 0.0
2015-07-24, EWZS, 0.0
2015-07-24, HALL, 0.014159216650800934
2015-07-24, OTEL, 0.0
2015-07-24, SONA, 0.008010220699650697
2015-07-24, HBP, 0.007099741984438146
2015-07-24, QUMU, 0.0
2015-07-24, MIND, 0.02558724550327946
2015-07-24, ICCC, 0.03258368806914131
2015-07-24, SCZ, 0.0
2015-07-24, HOLI, 0.0
2015-07-24, JCTCF, 0.028095496895695696
2015-07-24, NVAX, 0.01630163552817084
2015-07-24, ACWX, 0.0
2015-07-24, SOXX, 0.00419226410156035
2015-07-24, EDSA, 0.03625647069500481
2015-07-24, CMPR, 0.01862960378862491
2015-07-24, TRS, 0.0
2015-07-24, BPOPN, 0.0
2015-07-24, PLXS, 0.0
2015-07-24, OZK, 0.010701425097961523
2015-07-24, GALT, 0.05399268870641138
2015-07-24, UNTY, 0.009346257344378403
2015-07-24, STND, 0.010045691449215206
2015-07-24, ARLP, 0.0
2015-07-24, ONCY, 0.036832886814746967
2015-07-24, ARTW, 0.015630735123877682
2015-07-31, FIBK, 0.0050612580688469445
2015-07-31, ASRVP, 0.017754722423786156
2015-07-31, MBB, 0.002019951286595546
2015-07-31, SEIC, 0.0023174368206481796
2015-07-31, RDCM, 0.01210890711372166
2015-07-31, BREW, 0.0
2015-07-31, OESX, 0.04120420052144314
2015-07-31, BBH, 0.004261900237355601
2015-07-31, ATNI, 0.0
2015-07-31, SIEB, 0.021940742323072783
2015-07-31, PENN, 0.0
2015-07-31, CWCO, 0.0
2015-07-31, SIMO, 0.012330260154610974
2015-07-31, TOPS, 0.01877201808385745
2015-07-31, NBN, 0.008969713472989077
2015-07-31, SAVE, 0.002660714873498769
2015-07-31, VOXX, 0.020778741482060912
2015-07-31, FORR, 0.008062626281652998
2015-07-31, EXPO, 0.01476249290677253
2015-07-31, USLM, 0.009467641255058817
2015-07-31, VTWG, 0.006750518580483058
2015-07-31, DFVS, 0.009394273532740404
2015-07-31, FCFS, 0.011354672052585753
2015-07-31, IVAC, 0.0
2015-07-31, EWZS, 0.0
2015-07-31, HALL, 0.01368620278701944
2015-07-31, OTEL, 0.0
2015-07-31, SONA, 0.00802978152110847
2015-07-31, HBP, 0.007706418875505999
2015-07-31, QUMU, 0.0
2015-07-31, MIND, 0.025710565598187365
2015-07-31, ICCC, 0.03464744549768323
2015-07-31, SCZ, 0.0
2015-07-31, HOLI, 0.0
2015-07-31, JCTCF, 0.028200675654264144
2015-07-31, NVAX, 0.015861740782957476
2015-07-31, ACWX, 0.0
2015-07-31, SOXX, 0.003684347277884062
2015-07-31, EDSA, 0.03481018734112261
2015-07-31, CMPR, 0.016377154220619167
2015-07-31, TRS, 0.00037665857598784063
2015-07-31, BPOPN, 0.0
2015-07-31, PLXS, 0.0
2015-07-31, OZK, 0.010563254126661058
2015-07-31, GALT, 0.054333148588389245
2015-07-31, UNTY, 0.009572423487962133
2015-07-31, STND, 0.00995975535532562
2015-07-31, ARLP, 0.0
2015-07-31, ONCY, 0.036552835406087024
2015-07-31, ARTW, 0.01566124835803076
2015-08-07, FIBK, 0.005011312587105987
2015-08-07, ASRVP, 0.017749986841865132
2015-08-07, MBB, 0.0020397104426877976
2015-08-07, SEIC, 0.0019580339854172084
2015-08-07, RDCM, 0.012668409811441869
2015-08-07, BREW, 0.0
2015-08-07, OESX, 0.042744946463926146
2015-08-07, BBH, 0.004401575344451315
2015-08-07, ATNI, 0.0
2015-08-07, SIEB, 0.02089725504848714
2015-08-07, PENN, 0.0
2015-08-07, CWCO, 0.0
2015-08-07, SIMO, 0.00284365096292635
2015-08-07, TOPS, 0.01853333252812696
2015-08-07, NBN, 0.008854313057115171
2015-08-07, SAVE, 0.0019556465832220394
2015-08-07, VOXX, 0.020702511658469206
2015-08-07, FORR, 0.009696335606705703
2015-08-07, EXPO, 0.014823629069133513
2015-08-07, USLM, 0.009365226042337638
2015-08-07, VTWG, 0.00679881999795973
2015-08-07, DFVS, 0.009800518407009714
2015-08-07, FCFS, 0.01113872097711052
2015-08-07, IVAC, 0.0
2015-08-07, EWZS, 0.0
2015-08-07, HALL, 0.014161967188545154
2015-08-07, OTEL, 0.0
2015-08-07, SONA, 0.007956575789867212
2015-08-07, HBP, 0.007798561913223859
2015-08-07, QUMU, 0.0
2015-08-07, MIND, 0.025105924734597863
2015-08-07, ICCC, 0.03879449643683492
2015-08-07, SCZ, 0.0
2015-08-07, HOLI, 0.0
2015-08-07, JCTCF, 0.028211094605675772
2015-08-07, NVAX, 0.013644860119635891
2015-08-07, ACWX, 0.0
2015-08-07, SOXX, 0.0030369749197118557
2015-08-07, EDSA, 0.03386653133622457
2015-08-07, CMPR, 0.020416043999869078
2015-08-07, TRS, 0.004116750073284061
2015-08-07, BPOPN, 0.0
2015-08-07, PLXS, 0.0
2015-08-07, OZK, 0.010586266509736118
2015-08-07, GALT, 0.05260435434403786
2015-08-07, UNTY, 0.009192189846975491
2015-08-07, STND, 0.010075435603393364
2015-08-07, ARLP, 0.0043582440645395714
2015-08-07, ONCY, 0.03658916625591626
2015-08-07, ARTW, 0.015616642861310644
2015-08-14, FIBK, 0.0049405130749447185
2015-08-14, ASRVP, 0.017821555422391656
2015-08-14, MBB, 0.0019824279686552256
2015-08-14, SEIC, 0.0018552616383667733
2015-08-14, RDCM, 0.013405433084236279
2015-08-14, BREW, 0.0
2015-08-14, OESX, 0.04117677301293156
2015-08-14, BBH, 0.005652841651259723
2015-08-14, ATNI, 0.0
2015-08-14, SIEB, 0.02033040813489054
2015-08-14, PENN, 0.0
2015-08-14, CWCO, 0.0
2015-08-14, SIMO, 0.0
2015-08-14, TOPS, 0.02083579844591566
2015-08-14, NBN, 0.009280940490617022
2015-08-14, SAVE, 0.002075330508828458
2015-08-14, VOXX, 0.020857129441594954
2015-08-14, FORR, 0.009823750860909914
2015-08-14, EXPO, 0.014820976451429999
2015-08-14, USLM, 0.009308473059443045
2015-08-14, VTWG, 0.006942475375856744
2015-08-14, DFVS, 0.010497895848561537
2015-08-14, FCFS, 0.010895887578910952
2015-08-14, IVAC, 0.0
2015-08-14, EWZS, 0.0
2015-08-14, HALL, 0.014961876833318696
2015-08-14, OTEL, 0.0
2015-08-14, SONA, 0.008056795052452962
2015-08-14, HBP, 0.007258487149845531
2015-08-14, QUMU, 0.0
2015-08-14, MIND, 0.024774965852772307
2015-08-14, ICCC, 0.03812181234804588
2015-08-14, SCZ, 0.0
2015-08-14, HOLI, 0.0
2015-08-14, JCTCF, 0.02823796133114735
2015-08-14, NVAX, 0.015436356098166935
2015-08-14, ACWX, 0.0
2015-08-14, SOXX, 0.003601563091654899
2015-08-14, EDSA, 0.04080938286186405
2015-08-14, CMPR, 0.020170636210895983
2015-08-14, TRS, 0.00807831284902485
2015-08-14, BPOPN, 0.0
2015-08-14, PLXS, 0.0
2015-08-14, OZK, 0.01063941263862462
2015-08-14, GALT, 0.050833538475024004
2015-08-14, UNTY, 0.009549464221978823
2015-08-14, STND, 0.009865901673240605
2015-08-14, ARLP, 0.006188797561732715
2015-08-14, ONCY, 0.03655577674774434
2015-08-14, ARTW, 0.015657533752058153
2015-08-21, FIBK, 0.005278028861892978
2015-08-21, ASRVP, 0.017545551810863872
2015-08-21, MBB, 0.0019798320608911957
2015-08-21, SEIC, 0.0024365582022759665
2015-08-21, RDCM, 0.013180624016565595
2015-08-21, BREW, 0.0
2015-08-21, OESX, 0.03510859594755905
2015-08-21, BBH, 0.003968450986595218
2015-08-21, ATNI, 0.0
2015-08-21, SIEB, 0.01889625572070188
2015-08-21, PENN, 0.0
2015-08-21, CWCO, 0.0
2015-08-21, SIMO, 0.0
2015-08-21, TOPS, 0.02186355938694616
2015-08-21, NBN, 0.0075106089829928635
2015-08-21, SAVE, 0.0034682126460812046
2015-08-21, VOXX, 0.019866670668699356
2015-08-21, FORR, 0.010252208851858024
2015-08-21, EXPO, 0.014850100262843077
2015-08-21, USLM, 0.009412231741208301
2015-08-21, VTWG, 0.006616012202732456
2015-08-21, DFVS, 0.011403232611537058
2015-08-21, FCFS, 0.010878202390146106
2015-08-21, IVAC, 0.0
2015-08-21, EWZS, 0.0
2015-08-21, HALL, 0.01426685530846368
2015-08-21, OTEL, 0.0
2015-08-21, SONA, 0.008073171950211462
2015-08-21, HBP, 0.007231485634195212
2015-08-21, QUMU, 0.0
2015-08-21, MIND, 0.024923446373450876
2015-08-21, ICCC, 0.03818897554274067
2015-08-21, SCZ, 0.0
2015-08-21, HOLI, 0.0
2015-08-21, JCTCF, 0.028220356307407605
2015-08-21, NVAX, 0.022544737871360732
2015-08-21, ACWX, 0.0
2015-08-21, SOXX, 0.0016977139621763612
2015-08-21, EDSA, 0.046138269649422824
2015-08-21, CMPR, 0.020359036782954955
2015-08-21, TRS, 0.008403160421772669
2015-08-21, BPOPN, 0.002481354222691027
2015-08-21, PLXS, 0.0
2015-08-21, OZK, 0.00989531631551629
2015-08-21, GALT, 0.05174099371771299
2015-08-21, UNTY, 0.00857587528575784
2015-08-21, STND, 0.009827196406244819
2015-08-21, ARLP, 0.005851414436045077
2015-08-21, ONCY, 0.03646137869253284
2015-08-21, ARTW, 0.01575573003400151
2015-08-28, FIBK, 0.003850229267704885
2015-08-28, ASRVP, 0.017823534472254425
2015-08-28, MBB, 0.001986936507508725
2015-08-28, SEIC, 0.0006145627018722179
2015-08-28, RDCM, 0.013448201710312621
2015-08-28, BREW, 0.0
2015-08-28, OESX, 0.0326832957217993
2015-08-28, BBH, 0.006133530353746576
2015-08-28, ATNI, 0.0
2015-08-28, SIEB, 0.020373587425061363
2015-08-28, PENN, 0.0
2015-08-28, CWCO, 0.0
2015-08-28, SIMO, 0.008229266629036162
2015-08-28, TOPS, 0.02144267028321172
2015-08-28, NBN, 0.007690030231203787
2015-08-28, SAVE, 0.0
2015-08-28, VOXX, 0.018780790663831527
2015-08-28, FORR, 0.010178526362397838
2015-08-28, EXPO, 0.014868026269099534
2015-08-28, USLM, 0.00892410250482096
2015-08-28, VTWG, 0.0066508776120455596
2015-08-28, DFVS, 0.011131980557954751
2015-08-28, FCFS, 0.01092093025389879
2015-08-28, IVAC, 0.0
2015-08-28, EWZS, 0.0
2015-08-28, HALL, 0.014325544152406671
2015-08-28, OTEL, 0.0
2015-08-28, SONA, 0.007952153542252061
2015-08-28, HBP, 0.007301228721681693
2015-08-28, QUMU, 0.0
2015-08-28, MIND, 0.025296233192587038
2015-08-28, ICCC, 0.03551114527368745
2015-08-28, SCZ, 0.0
2015-08-28, HOLI, 0.0
2015-08-28, JCTCF, 0.028328070987285205
2015-08-28, NVAX, 0.022365615233794833
2015-08-28, ACWX, 0.0
2015-08-28, SOXX, 0.007084970706381708
2015-08-28, EDSA, 0.04983106912081218
2015-08-28, CMPR, 0.021150186312239753
2015-08-28, TRS, 0.010336697214543184
2015-08-28, BPOPN, 0.002023008805154485
2015-08-28, PLXS, 0.0
2015-08-28, OZK, 0.01012083146481772
2015-08-28, GALT, 0.051849434412119706
2015-08-28, UNTY, 0.00845296939394437
2015-08-28, STND, 0.009934141305902925
2015-08-28, ARLP, 0.0044884591638426445
2015-08-28, ONCY, 0.037663003921180986
2015-08-28, ARTW, 0.015596320341197577
2015-09-04, FIBK, 0.0
2015-09-04, ASRVP, 0.017823046978643245
2015-09-04, MBB, 0.001907972253520021
2015-09-04, SEIC, 0.0
2015-09-04, RDCM, 0.012615886934765855
2015-09-04, BREW, 0.0
2015-09-04, OESX, 0.032658187307901376
2015-09-04, BBH, 0.007215048455562463
2015-09-04, ATNI, 0.0
2015-09-04, SIEB, 0.01893709383557498
2015-09-04, PENN, 0.0
2015-09-04, CWCO, 0.0
2015-09-04, SIMO, 0.008787910305639312
2015-09-04, TOPS, 0.02337408607220918
2015-09-04, NBN, 0.007536155322600719
2015-09-04, SAVE, 0.0
2015-09-04, VOXX, 0.018775019835362776
2015-09-04, FORR, 0.009997304891582305
2015-09-04, EXPO, 0.014764047040271747
2015-09-04, USLM, 0.00922736654977533
2015-09-04, VTWG, 0.006392996883557057
2015-09-04, DFVS, 0.01086326597998594
2015-09-04, FCFS, 0.011431436862161533
2015-09-04, IVAC, 0.0
2015-09-04, EWZS, 0.0
2015-09-04, HALL, 0.01450994331358683
2015-09-04, OTEL, 0.0
2015-09-04, SONA, 0.007845813049216607
2015-09-04, HBP, 0.007364447388156045
2015-09-04, QUMU, 0.0
2015-09-04, MIND, 0.026618902345093634
2015-09-04, ICCC, 0.03518802937821118
2015-09-04, SCZ, 0.0
2015-09-04, HOLI, 0.0
2015-09-04, JCTCF, 0.028272166759882048
2015-09-04, NVAX, 0.020892403749479656
2015-09-04, ACWX, 0.0
2015-09-04, SOXX, 0.00775635246067935
2015-09-04, EDSA, 0.05237221912425681
2015-09-04, CMPR, 0.02160487507968452
2015-09-04, TRS, 0.009313708374534737
2015-09-04, BPOPN, 0.0026532447848443023
2015-09-04, PLXS, 0.0
2015-09-04, OZK, 0.009820798980150527
2015-09-04, GALT, 0.05196048062125853
2015-09-04, UNTY, 0.009159143994192173
2015-09-04, STND, 0.010162660232420215
2015-09-04, ARLP, 0.004093812116418931
2015-09-04, ONCY, 0.036913710808304225
2015-09-04, ARTW, 0.014881726983257152
2015-09-11, FIBK, 0.0024537069874217498
2015-09-11, ASRVP, 0.017822251191909163
2015-09-11, MBB, 0.001735959243631484
2015-09-11, SEIC, 0.0026248748966947073
2015-09-11, RDCM, 0.013402157056799483
2015-09-11, BREW, 0.0
2015-09-11, OESX, 0.03296422984888021
2015-09-11, BBH, 0.009122310038774057
2015-09-11, ATNI, 0.0
2015-09-11, SIEB, 0.02059449859562934
2015-09-11, PENN, 0.0
2015-09-11, CWCO, 0.0
2015-09-11, SIMO, 0.008908642921280763
2015-09-11, TOPS, 0.023489874932495162
2015-09-11, NBN, 0.0074735407756461565
2015-09-11, SAVE, 0.0
2015-09-11, VOXX, 0.01956826251096744
2015-09-11, FORR, 0.009564569397367396
2015-09-11, EXPO, 0.015057576348110939
2015-09-11, USLM, 0.00919903538735513
2015-09-11, VTWG, 0.007064186762965491
2015-09-11, DFVS, 0.010698816350025285
2015-09-11, FCFS, 0.011576457157808546
2015-09-11, IVAC, 0.0
2015-09-11, EWZS, 0.0
2015-09-11, HALL, 0.014396755292471385
2015-09-11, OTEL, 0.0
2015-09-11, SONA, 0.007789921543452794
2015-09-11, HBP, 0.007461000418935783
2015-09-11, QUMU, 0.0
2015-09-11, MIND, 0.025820657395412092
2015-09-11, ICCC, 0.03429964430872895
2015-09-11, SCZ, 0.0018053412822645989
2015-09-11, HOLI, 0.0
2015-09-11, JCTCF, 0.028263854195962838
2015-09-11, NVAX, 0.01985457348159579
2015-09-11, ACWX, 0.003299227861031858
2015-09-11, SOXX, 0.008703131560332946
2015-09-11, EDSA, 0.04927685236497579
2015-09-11, CMPR, 0.02182993881442993
2015-09-11, TRS, 0.009088586753948748
2015-09-11, BPOPN, 0.0011618832330208277
2015-09-11, PLXS, 0.0
2015-09-11, OZK, 0.010629903742140984
2015-09-11, GALT, 0.05266981899344331
2015-09-11, UNTY, 0.008774447760636003
2015-09-11, STND, 0.00937786399337107
2015-09-11, ARLP, 0.003920620827683823
2015-09-11, ONCY, 0.03711432131733466
2015-09-11, ARTW, 0.014431218935755424
2015-09-18, FIBK, 0.0021986251713553237
2015-09-18, ASRVP, 0.01779937235694199
2015-09-18, MBB, 0.0019152206778093876
2015-09-18, SEIC, 0.004236468690756487
2015-09-18, RDCM, 0.013248816989359915
2015-09-18, BREW, 0.0
2015-09-18, OESX, 0.0340726494820746
2015-09-18, BBH, 0.009426621794807803
2015-09-18, ATNI, 0.0
2015-09-18, SIEB, 0.0199995538262116
2015-09-18, PENN, 0.0
2015-09-18, CWCO, 0.0
2015-09-18, SIMO, 0.008873102553364199
2015-09-18, TOPS, 0.023443949563159056
2015-09-18, NBN, 0.00749870092773518
2015-09-18, SAVE, 0.0
2015-09-18, VOXX, 0.021198888386262903
2015-09-18, FORR, 0.010143321944722696
2015-09-18, EXPO, 0.015106813046855112
2015-09-18, USLM, 0.009208639610286043
2015-09-18, VTWG, 0.0072381574458251765
2015-09-18, DFVS, 0.010967493393947812
2015-09-18, FCFS, 0.011839250948075359
2015-09-18, IVAC, 0.0
2015-09-18, EWZS, 0.0
2015-09-18, HALL, 0.015009012330091038
2015-09-18, OTEL, 0.0
2015-09-18, SONA, 0.007765295212862446
2015-09-18, HBP, 0.007282467247074063
2015-09-18, QUMU, 0.0
2015-09-18, MIND, 0.02593217935168598
2015-09-18, ICCC, 0.03533721501039531
2015-09-18, SCZ, 0.003072909931398355
2015-09-18, HOLI, 0.0
2015-09-18, JCTCF, 0.028238023398759884
2015-09-18, NVAX, 0.01945560183978515
2015-09-18, ACWX, 0.004175427761641223
2015-09-18, SOXX, 0.008981758430866469
2015-09-18, EDSA, 0.05548578879878993
2015-09-18, CMPR, 0.022001596255570247
2015-09-18, TRS, 0.008866080544228648
2015-09-18, BPOPN, 0.008198593723041155
2015-09-18, PLXS, 0.0
2015-09-18, OZK, 0.010991933527792387
2015-09-18, GALT, 0.051249917435492044
2015-09-18, UNTY, 0.00932601000315129
2015-09-18, STND, 0.009648056797612877
2015-09-18, ARLP, 0.0040726952207403
2015-09-18, ONCY, 0.03676282515218827
2015-09-18, ARTW, 0.014519437947641678
2015-09-25, FIBK, 0.0
2015-09-25, ASRVP, 0.01786986054585217
2015-09-25, MBB, 0.0020773878978459135
2015-09-25, SEIC, 0.0026079562940048776
2015-09-25, RDCM, 0.014100829659494845
2015-09-25, BREW, 0.0
2015-09-25, OESX, 0.033793930850382216
2015-09-25, BBH, 0.008740068904441737
2015-09-25, ATNI, 0.0
2015-09-25, SIEB, 0.01967123055465816
2015-09-25, PENN, 0.0
2015-09-25, CWCO, 0.010274889159529893
2015-09-25, SIMO, 0.006402336442287538
2015-09-25, TOPS, 0.022833658854348578
2015-09-25, NBN, 0.00731450200569575
2015-09-25, SAVE, 0.0
2015-09-25, VOXX, 0.02027358023206821
2015-09-25, FORR, 0.011232054219651412
2015-09-25, EXPO, 0.015179251938768491
2015-09-25, USLM, 0.00841897070721968
2015-09-25, VTWG, 0.007547407896451159
2015-09-25, DFVS, 0.011571553395838223
2015-09-25, FCFS, 0.011636417024434534
2015-09-25, IVAC, 0.0
2015-09-25, EWZS, 0.0
2015-09-25, HALL, 0.014990836038610185
2015-09-25, OTEL, 0.0
2015-09-25, SONA, 0.008043705419343718
2015-09-25, HBP, 0.007420879385775078
2015-09-25, QUMU, 0.01866214674375477
2015-09-25, MIND, 0.02605271927198908
2015-09-25, ICCC, 0.035162782479395874
2015-09-25, SCZ, 0.00300680394313188
2015-09-25, HOLI, 0.0
2015-09-25, JCTCF, 0.029278253741779343
2015-09-25, NVAX, 0.021560720412460672
2015-09-25, ACWX, 0.004048728347575278
2015-09-25, SOXX, 0.008714509013780158
2015-09-25, EDSA, 0.053145687677389156
2015-09-25, CMPR, 0.021876985237445058
2015-09-25, TRS, 0.008865812913226032
2015-09-25, BPOPN, 0.006788946439082148
2015-09-25, PLXS, 0.0
2015-09-25, OZK, 0.010941089224489936
2015-09-25, GALT, 0.051186073960076885
2015-09-25, UNTY, 0.010519793295461264
2015-09-25, STND, 0.009048743276283947
2015-09-25, ARLP, 0.004135284375182746
2015-09-25, ONCY, 0.03746634592647013
2015-09-25, ARTW, 0.014796422184283195
2015-10-02, FIBK, 0.0027438084698309505
2015-10-02, ASRVP, 0.01761239435336851
2015-10-02, MBB, 0.0021007152125741796
2015-10-02, SEIC, 0.002616669153939588
2015-10-02, RDCM, 0.012840226327988499
2015-10-02, BREW, 0.0
2015-10-02, OESX, 0.03382196889193787
2015-10-02, BBH, 0.010002690540778339
2015-10-02, ATNI, 0.0
2015-10-02, SIEB, 0.01998844961495833
2015-10-02, PENN, 0.0
2015-10-02, CWCO, 0.009783891974257058
2015-10-02, SIMO, 0.007172985681389358
2015-10-02, TOPS, 0.025021820714587396
2015-10-02, NBN, 0.007905106558479112
2015-10-02, SAVE, 0.0
2015-10-02, VOXX, 0.020274486939047955
2015-10-02, FORR, 0.011455563444824896
2015-10-02, EXPO, 0.014735411756449516
2015-10-02, USLM, 0.008257234054907883
2015-10-02, VTWG, 0.007088888061611043
2015-10-02, DFVS, 0.011627874316614334
2015-10-02, FCFS, 0.012358022453176572
2015-10-02, IVAC, 0.0
2015-10-02, EWZS, 0.0
2015-10-02, HALL, 0.015155333731200274
2015-10-02, OTEL, 0.0
2015-10-02, SONA, 0.009057271595959834
2015-10-02, HBP, 0.008376032548316351
2015-10-02, QUMU, 0.008194088105959436
2015-10-02, MIND, 0.026186881068332824
2015-10-02, ICCC, 0.03490129965394973
2015-10-02, SCZ, 0.0033234717904918596
2015-10-02, HOLI, 0.0
2015-10-02, JCTCF, 0.030217178251741257
2015-10-02, NVAX, 0.005086819082178292
2015-10-02, ACWX, 0.004674068636647934
2015-10-02, SOXX, 0.009101611479898531
2015-10-02, EDSA, 0.05419977337754898
2015-10-02, CMPR, 0.0217657124460135
2015-10-02, TRS, 0.008879295613123814
2015-10-02, BPOPN, 0.006905759792454016
2015-10-02, PLXS, 0.0
